<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
QE,20061228,7133,7133,7133,7133,14003146
QE,20061227,7052.67,7052.67,7052.67,7052.67,13018794
QE,20061226,6947.7,6947.7,6947.7,6947.7,12584011
QE,20061225,6866.28,6866.28,6866.28,6866.28,9937287
QE,20061224,6893.29,6893.29,6893.29,6893.29,15686234
QE,20061221,6536.99,6536.99,6536.99,6536.99,11169347
QE,20061220,6438.58,6438.58,6438.58,6438.58,17561265
QE,20061219,6243.14,6243.14,6243.14,6243.14,7849539
QE,20061218,6239.86,6239.86,6239.86,6239.86,10039891
QE,20061217,6241.04,6241.04,6241.04,6241.04,10105953
QE,20061214,6149.21,6149.21,6149.21,6149.21,9675348
QE,20061213,6127.93,6127.93,6127.93,6127.93,16964528
QE,20061212,6060.83,6060.83,6060.83,6060.83,9007724
QE,20061211,6191.33,6191.33,6191.33,6191.33,22139333
QE,20061210,6338.87,6338.87,6338.87,6338.87,18664522
QE,20061207,6109.37,6109.37,6109.37,6109.37,15231445
QE,20061206,6032.71,6032.71,6032.71,6032.71,12857846
QE,20061205,5825.8,5825.8,5825.8,5825.8,7624972
QE,20061204,5830.24,5830.24,5830.24,5830.24,7101651
QE,20061203,5928.72,5928.72,5928.72,5928.72,7369227
QE,20061130,5954.41,5954.41,5954.41,5954.41,10716573
QE,20061129,6030.85,6030.85,6030.85,6030.85,7238851
QE,20061128,6154.83,6154.83,6154.83,6154.83,7243743
QE,20061127,6225.8,6225.8,6225.8,6225.8,7095491
QE,20061126,6259.57,6259.57,6259.57,6259.57,6826595
QE,20061123,6244.93,6244.93,6244.93,6244.93,7208350
QE,20061122,6181.24,6181.24,6181.24,6181.24,12012985
QE,20061121,6368.1,6368.1,6368.1,6368.1,9409919
QE,20061120,6534.09,6534.09,6534.09,6534.09,5411645
QE,20061119,6599.66,6599.66,6599.66,6599.66,5184653
QE,20061116,6651.23,6651.23,6651.23,6651.23,4202371
QE,20061115,6665.61,6665.61,6665.61,6665.61,7809648
QE,20061114,6625.05,6625.05,6625.05,6625.05,6543024
QE,20061113,6623.81,6623.81,6623.81,6623.81,8282778
QE,20061112,6660,6660,6660,6660,13018741
QE,20061109,6875.73,6875.73,6875.73,6875.73,5557949
QE,20061108,6972.54,6972.54,6972.54,6972.54,5218306
QE,20061107,6962.51,6962.51,6962.51,6962.51,6220875
QE,20061106,7079.38,7079.38,7079.38,7079.38,9307554
QE,20061105,7001.85,7001.85,7001.85,7001.85,8872901
QE,20061102,7120.91,7120.91,7120.91,7120.91,4972636
QE,20061101,7182.54,7182.54,7182.54,7182.54,3585352
QE,20061031,7185.72,7185.72,7185.72,7185.72,5581484
QE,20061030,7329.88,7329.88,7329.88,7329.88,6527730
QE,20061029,7365.16,7365.16,7365.16,7365.16,7001328
QE,20061019,7225.13,7225.13,7225.13,7225.13,7095345
QE,20061018,7184.88,7184.88,7184.88,7184.88,5932031
QE,20061017,7196.45,7196.45,7196.45,7196.45,11033535
QE,20061016,7035.84,7035.84,7035.84,7035.84,7335763
QE,20061015,7202.63,7202.63,7202.63,7202.63,8098584
QE,20061012,7364.16,7364.16,7364.16,7364.16,5341251
QE,20061011,7381.42,7381.42,7381.42,7381.42,7745758
QE,20061010,7382.31,7382.31,7382.31,7382.31,7211948
QE,20061009,7435.58,7435.58,7435.58,7435.58,8352253
QE,20061008,7524.34,7524.34,7524.34,7489.94,14502966
QE,20061005,7524.34,7524.34,7524.34,7524.34,12057223
QE,20061004,7523.85,7523.85,7523.85,7527.32,7258409
QE,20061003,7523.85,7523.85,7523.85,7523.85,9117927
QE,20061002,7570.86,7570.86,7570.86,7570.86,16024196
QE,20061001,7603.8,7603.8,7603.8,7603.8,8285060
QE,20060928,7518.96,7518.96,7518.96,7518.96,11664418
QE,20060927,7533.77,7533.77,7533.77,7533.77,9884743
QE,20060926,7531.21,7531.21,7531.21,7531.21,5297711
QE,20060925,7532.14,7532.14,7532.14,7532.14,3587412
QE,20060924,7586.48,7586.48,7586.48,7586.48,3447258
QE,20060921,7600.54,7600.54,7600.54,7600.54,7389984
QE,20060920,7645.85,7645.85,7645.85,7645.85,6075764
QE,20060919,7688.65,7688.65,7688.65,7688.65,7669819
QE,20060918,7724.76,7724.76,7724.76,7724.76,8926424
QE,20060917,7759.05,7759.05,7759.05,7759.05,5345745
QE,20060914,7754.33,7754.33,7754.33,7754.33,5922663
QE,20060913,7752.48,7752.48,7752.48,7752.48,7696015
QE,20060912,7737.48,7737.48,7737.48,7737.48,8526688
QE,20060911,7759.75,7759.75,7759.75,7759.75,6073702
QE,20060910,7792.61,7792.61,7792.61,7792.61,5916060
QE,20060907,7767.78,7767.78,7767.78,7767.78,5719155
QE,20060906,7754.65,7754.65,7754.65,7754.65,5832193
QE,20060905,7739.44,7739.44,7739.44,7739.44,5924280
QE,20060904,7747.01,7747.01,7747.01,7747.01,6612839
QE,20060831,7729.36,7729.36,7729.36,7729.36,6557132
QE,20060830,7764.55,7764.55,7764.55,7764.55,9527782
QE,20060829,7799.14,7799.14,7799.14,7799.14,8475926
QE,20060828,7789.39,7789.39,7789.39,7789.39,8903607
QE,20060827,7788.64,7788.64,7788.64,7788.64,14008482
QE,20060823,7927.44,7927.44,7927.44,7927.44,10564934
QE,20060822,7977.53,7977.53,7977.53,7977.53,7820719
QE,20060821,7975.28,7975.28,7975.28,7975.28,15538790
QE,20060820,7972.48,7972.48,7972.48,7972.48,12268965
QE,20060817,7970.04,7970.04,7970.04,7970.04,13024632
QE,20060816,7964.76,7964.76,7964.76,7964.76,8856326
QE,20060815,7954.37,7954.37,7954.37,7954.37,15956025
QE,20060814,7948.88,7948.88,7948.88,7948.88,25298658
QE,20060813,7944.21,7944.21,7944.21,7944.21,23401197
QE,20060810,7936.62,7936.62,7936.62,7936.62,14074848
QE,20060809,7935.08,7935.08,7935.08,7935.08,15670299
QE,20060808,7933.18,7933.18,7933.18,7933.18,16491740
QE,20060807,7928.97,7928.97,7928.97,7928.97,12399530
QE,20060806,7924.49,7924.49,7924.49,7924.49,7565412
QE,20060803,7921.3,7921.3,7921.3,7921.3,13981537
QE,20060802,7916.1,7916.1,7916.1,7916.1,12366072
QE,20060801,7907.88,7907.88,7907.88,7907.88,12802090
QE,20060731,7904.92,7904.92,7904.92,7904.92,10539624
QE,20060730,7900.27,7900.27,7900.27,7900.27,9326188
QE,20060727,7892.6,7892.6,7892.6,7892.6,9274817
QE,20060726,7875.58,7875.58,7875.58,7875.58,7967224
QE,20060725,7871.88,7871.88,7871.88,7871.88,6229627
QE,20060724,7865.88,7865.88,7865.88,7865.88,7720308
QE,20060723,7862.85,7862.85,7862.85,7862.85,9547541
QE,20060720,7859.8,7859.8,7859.8,7859.8,9126523
QE,20060719,7857.94,7857.94,7857.94,7857.94,14545383
QE,20060718,7875.6,7875.6,7875.6,7875.6,22166015
QE,20060717,7743.3,7743.3,7743.3,7743.3,25271296
QE,20060716,7704.52,7704.52,7704.52,7704.52,8474823
QE,20060713,8203.28,8203.28,8203.28,8203.28,10459998
QE,20060712,8276.65,8276.65,8276.65,8276.65,32408694
QE,20060711,8177.68,8177.68,8177.68,8177.68,12369715
QE,20060710,8075.87,8075.87,8075.87,8075.87,6104525
QE,20060709,7878.85,7878.85,7878.85,7878.85,7558259
QE,20060706,7989.16,7989.16,7989.16,7989.16,10160952
QE,20060705,8032.19,8032.19,8032.19,8032.19,9407141
QE,20060704,7782.45,7782.45,7782.45,7782.45,9539261
QE,20060703,7645.71,7645.71,7645.71,7645.71,12236128
QE,20060702,7637.84,7637.84,7637.84,7637.84,23459660
QE,20060629,7627.92,7627.92,7627.92,7627.92,6691577
QE,20060628,7498.83,7498.83,7498.83,7498.83,6117676
QE,20060627,7417.23,7417.23,7417.23,7417.23,5706667
QE,20060626,7414.03,7414.03,7414.03,7414.03,8498889
QE,20060625,7416.49,7416.49,7416.49,7416.49,23912927
QE,20060622,7392.69,7392.69,7392.69,7392.69,7462504
QE,20060621,7344.44,7344.44,7344.44,7344.44,5549087
QE,20060620,7417.08,7417.08,7417.08,7417.08,5486322
QE,20060619,7565.76,7565.76,7565.76,7565.76,22688101
QE,20060618,7627.04,7627.04,7627.04,7627.04,1914693
QE,20060615,7705.84,7705.84,7705.84,7705.84,2339308
QE,20060614,7638.5,7638.5,7638.5,7638.5,2563162
QE,20060613,7638.28,7638.28,7638.28,7638.28,2004163
QE,20060612,7636.89,7636.89,7636.89,7636.89,4548110
QE,20060611,7372.53,7372.53,7372.53,7372.53,1960586
QE,20060608,7564.75,7564.75,7564.75,7564.75,1712114
QE,20060607,7617.2,7617.2,7617.2,7617.2,2819196
QE,20060606,7594.8,7594.8,7594.8,7594.8,2996886
QE,20060605,7589.31,7589.31,7589.31,7589.31,2260349
QE,20060604,7703.86,7703.86,7703.86,7703.86,2578544
QE,20060601,7682.97,7682.97,7682.97,7682.97,3419764
QE,20060531,7622.68,7622.68,7622.68,7622.68,3049093
QE,20060530,7797.49,7797.49,7797.49,7797.49,3686376
QE,20060529,7833.14,7833.14,7833.14,7833.14,6238881
QE,20060528,7699.81,7699.81,7699.81,7699.81,7866762
QE,20060525,7408.23,7408.23,7408.23,7408.23,6191466
QE,20060524,7110.11,7110.11,7110.11,7110.11,5025617
QE,20060523,7398.77,7398.77,7398.77,7398.77,3290432
QE,20060522,7648.56,7648.56,7648.56,7648.56,3125520
QE,20060521,7904.22,7904.22,7904.22,7904.22,2433793
QE,20060518,7990.25,7990.25,7990.25,7990.25,3383444
