<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADX,20140518,5021.47,5031.57,4985.92,4986.09,154134615
ADX,20140515,5015.81,5048.92,5004.46,5021.47,213389454
ADX,20140514,5035.19,5035.19,5015.81,5015.81,244412856
ADX,20140513,5007.14,5041.59,5002.72,5035.19,266180415
ADX,20140512,4988.08,5007.14,4944.27,5007.14,216619142
ADX,20140511,5047.39,5067.5,4988.08,4988.08,291283047
ADX,20140508,5029.28,5068.3,5029.28,5047.39,507868318
ADX,20140507,5053.1,5068.26,5016.94,5027.03,302409628
ADX,20140506,5091.23,5100.01,5041.2,5052.53,267238920
ADX,20140505,5060.27,5109.41,5060.27,5091.23,266645928
ADX,20140504,5058.44,5088.36,5058.44,5060.27,303396387
ADX,20140501,5044.62,5063.9,5036.39,5058.44,259006560
ADX,20140430,5071.61,5075.83,5035.06,5044.62,301078054
ADX,20140429,5093.8,5099.35,5052.21,5071.61,204165753
ADX,20140428,5157.66,5164.03,5082.56,5090.41,260893517
ADX,20140427,5171.2,5182.24,5149.72,5153.15,228622874
ADX,20140424,5211.89,5211.89,5133.53,5171.2,329291445
ADX,20140423,5189.77,5239.83,5189.77,5211.89,248563410
ADX,20140422,5191.82,5212.43,5154.95,5189.77,321099394
ADX,20140421,5139.75,5203.21,5139.75,5191.82,382885503
ADX,20140420,5156.65,5197.63,5132.1,5139.75,410977695
ADX,20140417,5136.14,5163.78,5124.05,5156.65,300158888
ADX,20140416,5085.63,5131.62,5085.63,5131.62,508135342
ADX,20140415,5134.22,5166.32,5077.24,5085.63,503109602
ADX,20140414,5162.92,5174.61,5082.82,5134.22,392426021
ADX,20140413,5171.9,5194.33,5121.14,5162.92,515199427
ADX,20140410,5068.28,5185.18,5065.72,5171.9,549302423
ADX,20140409,5006.86,5072.22,5005.67,5068.28,457706851
ADX,20140408,5012.25,5024.4,4983.27,5006.86,343249080
ADX,20140407,4966.36,5017.48,4966.36,5012.25,699475310
ADX,20140406,4923.47,4966.98,4921.73,4966.36,804304141
ADX,20140403,4955.12,4961.19,4912.64,4923.47,391956236
ADX,20140402,4954.22,4965.77,4924.07,4955.12,230931161
ADX,20140401,4894.42,4954.22,4894.42,4954.22,216021382
ADX,20140331,4900.86,4915.88,4879.77,4894.42,279783881
ADX,20140330,4855.1,4900.86,4855.1,4900.86,145257661
ADX,20140327,4852.68,4864.95,4827.03,4855.1,292284621
ADX,20140326,4812.05,4852.78,4805.08,4852.68,449123715
ADX,20140325,4802.84,4824.82,4800.65,4812.05,227629225
ADX,20140324,4795.37,4821.74,4771.86,4802.84,257348696
ADX,20140323,4784.85,4819.82,4782.56,4795.37,226867403
